,0,,,
477,"0,1303133174",,,
478,"0,1303207576",,,
479,"0,1303151967",,,
480,"0,130199166",,,
481,"0,1300649009",,,
482,"0,1302437655",,,
483,"0,1306201499",,,
484,"0,1308442174",,,
485,"0,1309548859",,,
486,"0,1323642469",,,
487,"0,1331815265",,,
488,"0,1323404938",,"0,1316998761","0,0014716456"
