,0,,,
231,"0,1261771457",,,
232,"0,1282497691",,,
233,"0,1292539009",,,
234,"0,1266418076",,,
235,"0,1276665607",,,
236,"0,1256173739",,,
237,"0,1254228519",,,
238,"0,127897977",,,
239,"0,128206246",,,
240,"0,1277840433",,,
241,"0,1278086148",,,
242,"0,1302419565",,,
243,"0,1299762816",,,
244,"0,1289104719",,,
245,"0,129329492",,,
246,"0,127734223",,,
247,"0,1273993082",,,
248,"0,1294342681",,,
249,"0,1291170134",,,
250,"0,128370746",,,
251,"0,125839526",,,
252,"0,1266684268",,,
253,"0,1277177397",,,
254,"0,1261553125",,,
255,"0,1272616979",,,
256,"0,1284349446",,,
257,"0,128445181",,,
258,"0,1278205636",,,
259,"0,1304609131",,,
260,"0,1306685929",,,
261,"0,1280276006",,,
262,"0,1266143741",,,
263,"0,1264613913",,,
264,"0,1250483159",,,
265,"0,1254355349",,,
266,"0,1235372463",,,
267,"0,1263290313",,,
268,"0,1240426151",,,
269,"0,1283508625",,,
270,"0,1239342585",,,
271,"0,1242757662",,,
272,"0,1260151542",,,
273,"0,1280478934",,,
274,"0,1239489461",,,
275,"0,1231791099",,,
276,"0,1291420103",,,
277,"0,1293348759",,,
278,"0,1289138763",,,
279,"0,1252105689",,,
280,"0,1247051144",,,
281,"0,1261483455",,,
282,"0,1242211867",,,
283,"0,1231782685",,,
284,"0,1260182077",,,
285,"0,1231789284",,,
286,"0,1239091257",,,
287,"0,1224148109",,,
288,"0,1227573884",,,
289,"0,1260338642",,,
290,"0,1262318806",,,
291,"0,1237979074",,,
292,"0,1223816505",,,
293,"0,124563996",,,
294,"0,1206120026",,,
295,"0,1236827267",,,
296,"0,1218926534",,,
297,"0,1272792196",,,
298,"0,123334405",,,
299,"0,1254880023",,,
300,"0,1251739727",,,
301,"0,1243765451",,,
302,"0,1226939193",,,
303,"0,1228389124",,,
304,"0,1218583994",,,
305,"0,1262274599",,,
306,"0,126795518",,,
307,"0,1292939608",,,
308,"0,1284402639",,,
309,"0,125731425",,,
310,"0,1275802502",,,
311,"0,1276978936",,,
312,"0,1279891968",,,
313,"0,1302127743",,,
314,"0,1277442406",,,
315,"0,1299682176",,,
316,"0,1276993739",,,
317,"0,1264496742",,,
318,"0,129196384",,,
319,"0,1270736894",,,
320,"0,1273228029",,,
321,"0,1275859633",,,
322,"0,1256771469",,,
323,"0,1241301445",,,
324,"0,1242688811",,,
325,"0,1235394283",,,
326,"0,1255236589",,,
327,"0,126853467",,,
328,"0,1264370962",,,
329,"0,1258422557",,,
330,"0,1272164067",,,
331,"0,1269830979",,,
332,"0,1279286309",,,
333,"0,1231910539",,,
334,"0,1225618832",,,
335,"0,1237630969",,,
336,"0,1272009745",,,
337,"0,1272857022",,,
338,"0,1252438786",,,
339,"0,1241462649",,,
340,"0,1244981598",,,
341,"0,1231546213",,,
342,"0,1260331473",,,
343,"0,1219766241",,,
344,"0,1207292995",,,
345,"0,1224645645",,,
346,"0,1238026325",,,
347,"0,1219996983",,,
348,"0,1383399894",,,
349,"0,1229351128",,,
350,"0,1228851378",,,
351,"0,122189981",,,
352,"0,1239176513",,,
353,"0,1238358064",,,
354,"0,1232733921",,,
355,"0,1235043958",,,
356,"0,1232474192",,,
357,"0,124412502",,,
358,"0,1249319507",,,
359,"0,1262191072",,,
360,"0,128397726",,,
361,"0,1287934545",,,
362,"0,1281531329",,,
363,"0,1275572872",,,
364,"0,1287447212",,,
365,"0,125347227",,,
366,"0,1220937117",,,
367,"0,1259089314",,,
368,"0,129522716",,,
369,"0,1299247248",,,
370,"0,1259633606",,,
371,"0,1254657324",,,
372,"0,1278730594",,,
373,"0,1279704725",,,
374,"0,1250825691",,,
375,"0,1259603891",,,
376,"0,1286536603",,,
377,"0,1268725323",,,
378,"0,1243735422",,,
379,"0,1301870879",,,
380,"0,1344614897",,,
381,"0,1319254159",,,
382,"0,1292173607",,,
383,"0,1300547457",,,
384,"0,1320890506",,,
385,"0,1309179233",,,
386,"0,1293454553",,,
387,"0,1308859864",,,
388,"0,1275092992",,,
389,"0,1275738232",,,
390,"0,129117241",,,
391,"0,1295777743",,,
392,"0,1284066548",,,
393,"0,1275542256",,,
394,"0,1281904814",,,
395,"0,1275464441",,,
396,"0,1316145241",,,
397,"0,1318099942",,,
398,"0,1318942305",,,
399,"0,131817943",,,
400,"0,130681961",,,
401,"0,1331611947",,,
402,"0,1295286273",,,
403,"0,128969848",,,
404,"0,1324076753",,,
405,"0,1351503562",,,
406,"0,1319273164",,,
407,"0,1321285389",,,
408,"0,133821298",,,
409,"0,1319884189",,,
410,"0,1296070856",,,
411,"0,1279002244",,,
412,"0,1281358328",,,
413,"0,1268354473",,,
414,"0,1297841969",,,
415,"0,1290627596",,,
416,"0,1298078702",,,
417,"0,1298702184",,,
418,"0,1325119252",,,
419,"0,1326349871",,,
420,"0,1331939147",,,
421,"0,1333658948",,,
422,"0,1331633744",,,
423,"0,1312704761",,,
424,"0,1330293311",,,
425,"0,1346316492",,,
426,"0,1344574005",,,
427,"0,1346260735",,,
428,"0,1333539889",,,
429,"0,1317246162",,,
430,"0,1330525875",,,
431,"0,132311791",,,
432,"0,1294080515",,,
433,"0,1284577261",,,
434,"0,1300931134",,,
435,"0,1301373157",,,
436,"0,1294397729",,,
437,"0,1282091251",,,
438,"0,1280353326",,,
439,"0,1267561452",,,
440,"0,1316892048",,,
441,"0,1296963489",,,
442,"0,1294459765",,,
443,"0,129865832",,,
444,"0,1290431326",,,
445,"0,1290237902",,,
446,"0,1288772547",,,
447,"0,1267862959",,,
448,"0,1285540911",,,
449,"0,1268510873",,,
450,"0,12445327",,,
451,"0,1285691275",,,
452,"0,1276876123",,,
453,"0,1277852757",,,
454,"0,1314144077",,,
455,"0,1301647461",,,
456,"0,1313366445",,,
457,"0,126731907",,,
458,"0,1283388815",,,
459,"0,1263569034",,,
460,"0,1257184984",,,
461,"0,1278634752",,,
462,"0,1283952598",,,
463,"0,1256192969",,,
464,"0,1258830308",,,
465,"0,1275619911",,,
466,"0,1266921595",,,
467,"0,1268841793",,,
468,"0,1259288851",,,
469,"0,1270338152",,,
470,"0,1294312121",,,
471,"0,1298905459",,,
472,"0,1287286294",,,
473,"0,1303538265",,,
474,"0,1277029166",,,
475,"0,1279430203",,,
476,"0,1271433616",,,
477,"0,1280437067",,,
478,"0,1275652806",,,
479,"0,1263774748",,,
480,"0,1261392786",,,
481,"0,1227365413",,,
482,"0,1238055441",,,
483,"0,1247495657",,,
484,"0,126755905",,,
485,"0,1236540087",,,
486,"0,1236048803",,,
487,"0,1224814973",,,
488,"0,1232576909",,"0,1270087101","0,0022438524"
