,0,,,
79,"0,0943512979",,,
80,"0,0764994111",,,
81,"0,0883193327",,,
82,"0,0837345656",,,
83,"0,0774691891",,,
84,"0,079660101",,,
85,"0,0806214331",,,
86,"0,0856392932",,,
87,"0,0779851798",,,
88,"0,0762677784",,,
89,"0,081304022",,,
90,"0,0830578185",,,
91,"0,0857163473",,,
92,"0,0892589003",,,
93,"0,0787370546",,,
94,"0,0800455718",,,
95,"0,0796516555",,,
96,"0,0802219576",,,
97,"0,0826488659",,,
98,"0,0773275187",,,
99,"0,0880944801",,,
100,"0,0874932394",,,
101,"0,0822553232",,,
102,"0,0774224737",,,
103,"0,0896635028",,,
104,"0,0869950935",,,
105,"0,0820784784",,,
106,"0,0784374993",,,
107,"0,0834680864",,,
108,"0,0974902193",,,
109,"0,0907122894",,,
110,"0,0878554271",,,
111,"0,0869013289",,,
112,"0,0750490326",,,
113,"0,0868386982",,,
114,"0,0882721633",,,
115,"0,0853270382",,,
116,"0,0794622517",,,
117,"0,0890830848",,,
118,"0,0774032831",,,
119,"0,0823966838",,,
120,"0,0776243335",,,
121,"0,0869168708",,,
122,"0,0848798623",,,
123,"0,09002462",,,
124,"0,0842423301",,,
125,"0,0787965218",,,
126,"0,0774477915",,,
127,"0,0741913999",,,
128,"0,0784417818",,,
129,"0,0770632051",,,
130,"0,0746114721",,,
131,"0,0754296545",,,
132,"0,0828749523",,,
133,"0,087176689",,,
134,"0,0916189505",,,
135,"0,0829792127",,,
136,"0,0798879791",,,
137,"0,0826615517",,,
138,"0,0823011727",,,
139,"0,0820417115",,,
140,"0,0741499299",,,
141,"0,0738605318",,,
142,"0,0730151325",,,
143,"0,0781655735",,,
144,"0,0754214465",,,
145,"0,0801716437",,,
146,"0,0810527873",,,
147,"0,0745755538",,,
148,"0,0803751856",,,
149,"0,0771086544",,,
150,"0,0800828889",,,
151,"0,0815093167",,,
152,"0,0753368632",,,
153,"0,0833199834",,,
154,"0,0759187842",,,
155,"0,0726307163",,,
156,"0,076151439",,,
157,"0,0853278745",,,
158,"0,0773214217",,,
159,"0,0811058454",,,
160,"0,0728665578",,,
161,"0,0732899322",,,
162,"0,0729696532",,,
163,"0,0721737209",,,
164,"0,0744094174",,,
165,"0,0802103757",,,
166,"0,0804966738",,,
167,"0,0706451375",,,
168,"0,0753610905",,,
169,"0,0710440669",,,
170,"0,0796451855",,,
171,"0,0783194432",,,
172,"0,076854566",,,
173,"0,0831268086",,,
174,"0,0815802966",,,
175,"0,0791762277",,,
176,"0,0804876829",,,
177,"0,0755330326",,,
178,"0,0788097485",,,
179,"0,0798360809",,,
180,"0,0806882859",,,
181,"0,0789220169",,,
182,"0,0769252208",,,
183,"0,0823825603",,,
184,"0,0849246645",,,
185,"0,0896525011",,,
186,"0,0984421558",,,
187,"0,0808137348",,,
188,"0,0839381887",,,
189,"0,0918335284",,,
190,"0,0805778741",,,
191,"0,0827323905",,,
192,"0,0953031752",,,
193,"0,1062328639",,,
194,"0,0845022632",,,
195,"0,0993965015",,,
196,"0,091600449",,,
197,"0,0783769133",,,
198,"0,0844122845",,,
199,"0,0948373677",,,
200,"0,0810182248",,,
201,"0,0775545632",,,
202,"0,0813217438",,,
203,"0,0820533255",,,
204,"0,0772694485",,,
205,"0,078017435",,,
206,"0,0761824958",,,
207,"0,0827446994",,,
208,"0,0905704553",,,
209,"0,088492631",,,
210,"0,0819290259",,,
211,"0,0905307307",,,
212,"0,0901970892",,,
213,"0,0798872131",,,
214,"0,0755408865",,,
215,"0,0820520725",,,
216,"0,0888490323",,,
217,"0,0771979634",,,
218,"0,0721975837",,,
219,"0,0778878698",,,
220,"0,0769194299",,,
221,"0,0943292252",,,
222,"0,0834470266",,,
223,"0,08993552",,,
224,"0,0810262665",,,
225,"0,0948953792",,,
226,"0,0863709402",,,
227,"0,0930505706",,,
228,"0,0783485318",,,
229,"0,0801097874",,,
230,"0,0769378282",,,
231,"0,0896083755",,,
232,"0,0854066384",,,
233,"0,0935712337",,,
234,"0,0704844098",,,
235,"0,0740235642",,,
236,"0,0812614655",,,
237,"0,0822745615",,,
238,"0,0806510545",,,
239,"0,0830222371",,,
240,"0,0923808066",,,
241,"0,0787729868",,,
242,"0,0770184694",,,
243,"0,0736736701",,,
244,"0,0739082372",,,
245,"0,0849036895",,,
246,"0,0655322686",,,
247,"0,0831317649",,,
248,"0,073620608",,,
249,"0,0895380351",,,
250,"0,0878531804",,,
251,"0,0825934185",,,
252,"0,0854827319",,,
253,"0,0872759535",,,
254,"0,0920302258",,,
255,"0,0955639027",,,
256,"0,0857448424",,,
257,"0,0875919709",,,
258,"0,0894898023",,,
259,"0,0767467411",,,
260,"0,0738953035",,,
261,"0,0923031763",,,
262,"0,0807195577",,,
263,"0,0912673453",,,
264,"0,0827535356",,,
265,"0,0796863913",,,
266,"0,0891937692",,,
267,"0,0855597798",,,
268,"0,0811789416",,,
269,"0,0825097526",,,
270,"0,0753915619",,,
271,"0,0807189602",,,
272,"0,0783694717",,,
273,"0,0749373428",,,
274,"0,0679850725",,,
275,"0,0745880456",,,
276,"0,0711018046",,,
277,"0,0725431491",,,
278,"0,0822051921",,,
279,"0,0845238709",,,
280,"0,0834439357",,,
281,"0,0897390144",,,
282,"0,0856242619",,,
283,"0,0963194802",,,
284,"0,0755137522",,,
285,"0,0785056998",,,
286,"0,0762283787",,,
287,"0,0854874241",,,
288,"0,085620642",,,
289,"0,0892895011",,,
290,"0,0753404295",,,
291,"0,0871889092",,,
292,"0,1035737972",,,
293,"0,0878200386",,,
294,"0,091192167",,,
295,"0,0863402025",,,
296,"0,096256723",,,
297,"0,0908957159",,,
298,"0,0919028974",,,
299,"0,0728853577",,,
300,"0,0833594447",,,
301,"0,0875466679",,,
302,"0,0752054143",,,
303,"0,0722197369",,,
304,"0,0908993022",,,
305,"0,101218774",,,
306,"0,0955206768",,,
307,"0,0873986728",,,
308,"0,0987525313",,,
309,"0,0921074713",,,
310,"0,1052431162",,,
311,"0,0857093367",,,
312,"0,0895380477",,,
313,"0,093055846",,,
314,"0,0894162768",,,
315,"0,0777931983",,,
316,"0,0724587805",,,
317,"0,0839183731",,,
318,"0,0803375243",,,
319,"0,0914943082",,,
320,"0,085470119",,,
321,"0,0864991137",,,
322,"0,0844783162",,,
323,"0,0953451741",,,
324,"0,0857968446",,,
325,"0,0893988044",,,
326,"0,0858750635",,,
327,"0,0936335408",,,
328,"0,0727631299",,,
329,"0,0786910075",,,
330,"0,0811502702",,,
331,"0,0844793457",,,
332,"0,0826306187",,,
333,"0,0937795846",,,
334,"0,0961928316",,,
335,"0,0839730205",,,
336,"0,09008352",,,
337,"0,0800737395",,,
338,"0,0786912014",,,
339,"0,0836806324",,,
340,"0,0829504996",,,
341,"0,0907542184",,,
342,"0,091566341",,,
343,"0,0927411551",,,
344,"0,0862140951",,,
345,"0,0876807427",,,
346,"0,0908400447",,,
347,"0,0858622987",,,
348,"0,0877210977",,,
349,"0,0804811068",,,
350,"0,081675656",,,
351,"0,0856350852",,,
352,"0,0848252642",,,
353,"0,0857943382",,,
354,"0,0776411707",,,
355,"0,0813540002",,,
356,"0,0842126524",,,
357,"0,07770392",,,
358,"0,0785364381",,,
359,"0,0757207593",,,
360,"0,0806235575",,,
361,"0,0838613424",,,
362,"0,0853076866",,,
363,"0,0852356246",,,
364,"0,0837940134",,,
365,"0,0843756934",,,
366,"0,0870002761",,,
367,"0,0812130303",,,
368,"0,0805667172",,,
369,"0,0840235921",,,
370,"0,0799193563",,,
371,"0,0789031657",,,
372,"0,0842892468",,,
373,"0,0859257962",,,
374,"0,083960474",,,
375,"0,0747858951",,,
376,"0,0773163273",,,
377,"0,0944631221",,,
378,"0,0823468105",,,
379,"0,0687571702",,,
380,"0,0692191204",,,
381,"0,0722007159",,,
382,"0,0738652146",,,
383,"0,0825735371",,,
384,"0,0700852221",,,
385,"0,0772193021",,,
386,"0,0707312288",,,
387,"0,0686799568",,,
388,"0,0835377942",,,
389,"0,0819983815",,,
390,"0,0873783248",,,
391,"0,0723327037",,,
392,"0,0797374647",,,
393,"0,0757988599",,,
394,"0,0774141613",,,
395,"0,077254924",,,
396,"0,0763755955",,,
397,"0,07945611",,,
398,"0,0830693155",,,
399,"0,0819598802",,,
400,"0,0733149312",,,
401,"0,0681201415",,,
402,"0,0718168415",,,
403,"0,0864518882",,,
404,"0,0789655509",,,
405,"0,0760020229",,,
406,"0,0789093976",,,
407,"0,075915308",,,
408,"0,0838633911",,,
409,"0,0807149644",,,
410,"0,0834753972",,,
411,"0,0848649373",,,
412,"0,0911691556",,,
413,"0,0939346837",,,
414,"0,0881489215",,,
415,"0,0884662487",,,
416,"0,0849287538",,,
417,"0,0873130114",,,
418,"0,0878475822",,,
419,"0,0781780241",,,
420,"0,0810431936",,,
421,"0,0811588682",,,
422,"0,0836820686",,,
423,"0,0900284467",,,
424,"0,073682736",,,
425,"0,0775139072",,,
426,"0,0776686894",,,
427,"0,0694834646",,,
428,"0,0661774351",,,
429,"0,074921894",,,
430,"0,0736327879",,,
431,"0,0726119459",,,
432,"0,0796653439",,,
433,"0,0742036202",,,
434,"0,0819390565",,,
435,"0,0742474494",,,
436,"0,089386635",,,
437,"0,0848279554",,,
438,"0,0905408728",,,
439,"0,0811091922",,,
440,"0,0913017853",,,
441,"0,0866917712",,,
442,"0,0632281029",,,
443,"0,0714835467",,,
444,"0,0832983626",,,
445,"0,0791070994",,,
446,"0,0854573955",,,
447,"0,0766467261",,,
448,"0,0792418142",,,
449,"0,0817965037",,,
450,"0,0881445019",,,
451,"0,0903460561",,,
452,"0,0791734116",,,
453,"0,0877173902",,,
454,"0,0785423516",,,
455,"0,0774973417",,,
456,"0,0762362258",,,
457,"0,0860720667",,,
458,"0,0892228194",,,
459,"0,0821311835",,,
460,"0,0925761199",,,
461,"0,0927028978",,,
462,"0,0890658541",,,
463,"0,0754238174",,,
464,"0,0825509739",,,
465,"0,0743658337",,,
466,"0,0704218754",,,
467,"0,0720972698",,,
468,"0,0869690179",,,
469,"0,0842898839",,,
470,"0,0827679454",,,
471,"0,0780481414",,,
472,"0,0757219596",,,
473,"0,0742772621",,,
474,"0,084549498",,,
475,"0,0803490578",,,
476,"0,0912105658",,,
477,"0,0831399309",,,
478,"0,0790158325",,,
479,"0,0732793263",,,
480,"0,0784924124",,,
481,"0,0767134633",,,
482,"0,0797088016",,,
483,"0,084190975",,,
484,"0,0851125676",,,
485,"0,0855421739",,,
486,"0,0826285629",,,
487,"0,0730707536",,,
488,"0,0715940204",,"0,0812319905","0,0061925782"
